#Localisations that are probably not used in-game anymore;;;;;;;;;;;;;;
#Kept as redundancy and in order to find misnamed/-spelled keys;;;;;;;;;;;;;;
#events;;;;;;;;;;;;;;
EVTDESC36701_NEWS_SHORT;The Flemish Movement was at first largely apolitical. However over the years, it became more and more militant. It is said that it may lead to the formation of Flemish parties in Belgium.;;Die flämische Bewegung war zunächst unpolitisch, doch mit den Jahren wurden seine Mitglieder militanter. Meldungen zufolge könnte sie zur Gründung flämischer Parteien in Belgien führen.;;;;;;;;;;;x;
EVTDESC36704_NEWS_LONG;Adolphe Sax, a talented musician and instrument builder from Namur in Southern Belgium has recently revealed his newest invention: a glorious instrument that is now known as the saxophone. This unique instrument, considered part of the clarinet family, was created by Sax with the intention of being the most powerful of the woodwinds, and the most adaptive of the brass. The saxophone is gaining in popularity, being quickly adopted by musicians in Paris and later may even make the move over the Atlantic.;;Der talentierte Musiker und Instrumentenbauer Adolphe Sax aus Namur in Südbelgien enthüllte kürzlich seine neueste Erfindung: ein wundervolles Instrument namens Saxophon. Dieses einzigartige Instrument aus der Familie der Klarinetten wurde von Sax mit dem Ziel entwickelt, das kraftvollste Blech-Blasinstrument zu sein. Das Saxophon wird immer populärer, wurde schnell von Musikern in Paris angenommen und findet sicher auch jenseits des Atlantiks große Beachtung.;;;;;;;;;;;x;
EVTDESC36704_NEWS_MEDIUM;Adolphe Sax, a talented musician and instrument builder from Namur in Southern Belgium has revealed his newest invention: a glorious instrument known as the saxophone. It is being quickly adopted by musicians in Paris and later may even make the move over the Atlantic.;;Der talentierte Musiker und Instrumentenbauer Adolphe Sax aus Namur, Südbelgien enthüllte kürzlich seine neueste Erfindung: ein wundervolles Instrument namens Saxophon. Es wurde schnell von Musikern in Paris angenommen und findet sicher auch jenseits des Atlantiks große Beachtung.;;;;;;;;;;;x;
EVTDESC36704_NEWS_SHORT;Adolphe Sax, an instrument builder from Namur in Belgium has recently revealed his new invention: an instrument known as the saxophone. It is being quickly adopted by musicians in Paris.;;Der talentierte Instrumentenbauer Adolphe Sax aus Namur, Belgien enthüllte kürzlich seine neuste Erfindung: ein Instrument namens Saxophon. Es wurde schnell von Musikern in Paris angenommen.;;;;;;;;;;;x;
EVTDESC36705_NEWS_LONG;The Belgian Ernest Solvay, considered one of the world's most talented chemists, invented the ammonia process (also known as the Solvay process in academic circles) for the industrial production of soda. This process is much more efficient than the currently popular and traditional Leblanc process. In this innovative new process, the combination of salt brine and limestone provides an inexpensive base for the production of soda ash. Industrial production of the product is set to start soon.;;Einer der weltweit bekanntesten Chemiker, der Belgier Ernest Solvay, entwickelte das in Akademikerkreisen auch als Solvay-Verfahren bekannte Ammoniak-Verfahren zur industriellen Herstellung von Soda. Dieses Verfahren ist effizienter als das bereits bekannte, traditionelle Leblanc-Verfahren. In diesem neuartigen Prozess erzeugt die Kombination von Salzlake und Kalk eine preiswerte Basis zur Produktion von Kohlensäure. Die industrielle Herstellung soll bald beginnen.;;;;;;;;;;;x;
EVTDESC36705_NEWS_MEDIUM;The Belgian Ernest Solvay, considered one of the world's most talented chemists, invented the ammonia process (also known as the Solvay process in academic circles) for the industrial production of soda. Industrial production of the product is set to start soon.;;Einer der weltweit bekanntesten Chemiker, der Belgier Ernest Solvay, entwickelte das in Akademikerkreisen auch als Solvay-Verfahren bekannte Ammoniak-Verfahren zur industriellen Herstellung von Soda. Die industrielle Herstellung soll bald beginnen.;;;;;;;;;;;x;
EVTDESC36705_NEWS_SHORT;The talented Belgian chemist Ernest Solvay invented the ammonia process for the industrial production of soda. Industrial production of the product is set to start soon.;;Der talentierte, belgische Chemiker Ernest Solvay, entwickelte das Ammoniak-Verfahren zur industriellen Herstellung von Soda. Die industrielle Herstellung soll bald beginnen.;;;;;;;;;;;x;
EVTDESC36706_NEWS_LONG;Father Damiaan De Veuster, a priest from Tienen in Brabant (Belgium), departed with a ship to the island of Molokai in Hawaii to aid the lepers colony there. Many natives are being infected by diseases such as influenza, brought by foreign sailors and traders. Other diseases, such as the currently incurable leprosy, also affect a great part of the population. Father Damiaan plans to work and live with the lepers on Molokai for many years, showing true dedication to aiding those in need even though this trip may be considered a death sentence for him.;;Der Priester Damiaan De Veuster aus Tienen in Brabant (Belgien) ist mit einem Schiff zur Insel Molokai in Hawaii aufgebrochen, um den Leprakolonien beizustehen. Viele Einwohner wurden von Krankheiten, wie der Grippe infiziert, die Seefahrer und Händler übertrugen. Andere Krankheiten, wie die derzeit unheilbare Lepra, setzen den Einwohnern ebenfalls zu. Pater Damiaan plant, viele Jahre mit den Leprakranken in Molokai zu leben, und er zeigt wahrhaftige Hingabe, den Hilfsbedürftigen zu helfen. Die Reise kommt einem Todesurteil für ihn gleich.;;;;;;;;;;;x;
EVTDESC36706_NEWS_MEDIUM;Father Damiaan De Veuster, a priest from Tienen in Brabant (Belgium), departed with a ship to the island of Molokai in Hawaii to aid the lepers colony there. He plans to work and live with the lepers on Molokai for many years, showing true dedication to aiding those in need.;;Priester Damiaan De Veuster aus Tienen in Brabant (Belgien) ist mit einem Schiff zur Insel Molokai in Hawaii aufgebrochen, um den Leprakolonien beizustehen. Er plant, viele Jahre mit Leprakranken in Molokai zu leben, und zeigt wahrhaftige Hingabe, den Hilfsbedürftigen zu helfen.;;;;;;;;;;;x;
EVTDESC36706_NEWS_SHORT;Father Damiaan De Veuster, a Belgian priest departed to the island of Molokai in Hawaii to aid the lepers colony there. He plans to work and live with the lepers on Molokai for many years.;;Der belgische Priester Damiaan De Veuster ist zur Insel Molokai in Hawaii aufgebrochen, um den Leprakolonien beizustehen. Er plant, viele Jahre mit Leprakranken in Molokai zu leben.;;;;;;;;;;;x;
EVTDESC19010_NEWS_LONG;$CAPITAL$, $COUNTRY$: A Showcase of Imperial Glory has been announced by the government of $COUNTRY$. The event will involve the $FROMCOUNTRY_ADJ$ army and navy parading through the streets of $CAPITAL$ showing off their shiny buttons and tight trousers, but also demonstrating new technological advancements in the field of armaments. Prestigious cultural paraphernalia will also be in evidence, and it cannot be denied that the $FROMCOUNTRY_ADJ$s do have a knack for literature, music and the arts. It is not yet known if foreign dignitaries will be invited to the event.;;$CAPITAL$, $COUNTRY$: Eine Demonstration imperialer Größe wurde von der Regierung in $COUNTRY$ angekündigt. Das Ereignis wird die $FROMCOUNTRY_ADJ$ Armee und Marine mit Paraden in voller Montur durch die Straßen von $CAPITAL$ einbeziehen und auch neue Technologien und Verbesserungen im Rüstungswesen vorstellen. Auch glanzvolles, kulturelles Zubehör wird es zu sehen geben, und keinen Zweifel am $FROMCOUNTRY_ADJ$ Talent in Literatur, Musik und Kunst lassen. Einladungen ausländischer Würdeträger wurde noch nicht bestätigt.;;;;;;;;;;;x;
EVTDESC19010_NEWS_MEDIUM;$CAPITAL$: A Showcase of Imperial Glory has been announced by $COUNTRY$. The event will involve the $FROMCOUNTRY_ADJ$ military parading through $CAPITAL$ demonstrating technological advancements in the field of armaments. Prestigious cultural paraphernalia will also be in evidence.;;$CAPITAL$, $COUNTRY$: Eine Demonstration imperialer Größe wurde von der Regierung $COUNTRY$s angekündigt. Sie wird $FROMCOUNTRY_ADJ$ Militärparaden durch $CAPITAL$ einbeziehen und techn. Verbesserungen im Rüstungswesen vorstellen. Auch kultureller Fortschritt wird zu sehen sein.;;;;;;;;;;;x;
EVTDESC19010_NEWS_SHORT;$CAPITAL$, $COUNTRY$: A Showcase of Imperial Glory has been announced by the government of $COUNTRY$. Sources say that it is not yet known if foreign dignitaries will be invited to the event.;;$CAPITAL$, $COUNTRY$: Eine Demonstration imperialer Größe wurde von der Regierung $COUNTRY$s angekündigt. Eine Einladung ausländischer Würdeträger wurde noch nicht bestätigt.;;;;;;;;;;;x;
EVTDESC19030_NEWS_LONG;$CAPITAL$ - Tensions are brewing in Anatolia as the continuing decline of the Ottoman Empire destabilises the entire region. Nationalism and revolts in the Empire's non-Turkish provinces are growing concerns for the Ottoman State, and when coupled with the relative backwardness of the Empire compared to the states of Western Europe, many now seem to believe that the Empire's demise is only a question of time. Furthermore, the reputed harsh treatment of Christians in the Ottoman State have led to $FROMCOUNTRY$ declaring itself the protector of Eastern Christendom.;;$CAPITAL$ - Die Spannungen in Anatolien nehmen aufgrund des zunehmenden Zerfalls des Osmanischen Reiches und der Destabilisierung der Region zu. Nationalismus und Revolten in den nicht-türkischen Provinzen geben dem Osmanischen Reich Grund zur Sorge, angesichts der relativen Rückständigkeit zu den Staaten West-Europas rechnen viele mit dem baldigen Ende des Reiches. Zusätzlich dazu, veranlasste der harte Umgang mit Christen im Osmanischen Reich $FROMCOUNTRY$ dazu, sich zum Beschützer des östlichen Christentums auszurufen.;;;;;;;;;;;x;
EVTDESC19030_NEWS_MEDIUM;Tensions are brewing as the decline of the Ottoman Empire destabilises the region. Many now seem to believe that the Empire's demise is only a question of time. Furthermore, the treatment of Christians has led to $FROMCOUNTRY$ declaring itself be protector of Eastern Christendom.;;Spannungen in Anatolien nehmen mit dem zunehmenden Verfall des Osmanischen Reiches zu und erschüttern die Region. Viele rechnen mit dem baldigen Ende des Reiches. Der harte Umgang mit Christen im Reich veranlasste $FROMCOUNTRY$, sich zum Beschützer des östl. Christentums auszurufen.;;;;;;;;;;;x;
EVTDESC19030_NEWS_SHORT;Tensions are brewing as the decline of the Ottoman Empire destabilises the region. The treatment of Christians has led to $FROMCOUNTRY$ declaring itself the protector of Eastern Christendom.;;Spannungen in Anatolien erschüttern wegen des Verfalls des Osmanischen Reiches die Region. Aufgrund des Umgangs mit Christen erklärte sich $FROMCOUNTRY$ zum Beschützer des östl. Christentums.;;;;;;;;;;;x;
EVTDESC19046_NEWS_LONG;The Valley of the Kings, Egypt – A tomb which had lain undiscovered for thousands of years has been unearthed during excavations in Egypt. The body of a young man, believed to have been a Pharaoh (or King) in ancient times, was found embalmed and preserved, surrounded by many fine artefacts and wondrous riches. Speculation is mounting that this could be the greatest architectural find of the century and Universities’ Egyptology Departments are awash with fervent excitement and wonder. It is thought the ghastly mummy will be transported west for further examination.;;Das Tal der Könige, Ägypten – Eine seit Jahrtausenden unentdeckte Grabkammer wurde bei Ausgrabungen in Ägypten entdeckt. Der einbalsamierte und gut erhaltene Körper eines jungen Mannes, mutmaßlich ein Pharao (oder König) vergangener Zeiten, wurde umgeben von vielen exquisiten Artefakten und Schätzen gefunden. Dies könnte die größte archäologische Entdeckung des Jahrhunderts sein und die Ägyptologie-Abteilungen der Universitäten befinden sich in heller Aufregung. Es wird angenommen, dass die gruselige Mumie für weitere Untersuchungen in den Westen transportiert wird.;;;;;;;;;;;x;
EVTDESC19046_NEWS_MEDIUM;$COUNTRY_ADJ$ archeologists have uncovered a tomb which had lain undiscovered for thousands of years in Egypt. The body of a young Pharaoh was surrounded by wondrous riches. Speculation is mounting that this could be the greatest architectural find of the century.;;$COUNTRY_ADJ$ Archäologen haben eine seit Jahretausenden unentdeckte Grabkammer in Ausgrabungen in Ägypten entdeckt. Der Körper eines jungen Pharao vergangener Zeiten war umgeben von wundersamen Schätzen. Dies könnte die größte archäologische Entdeckung des Jahrhunderts sein.;;;;;;;;;;;x;
EVTDESC19046_NEWS_SHORT;$COUNTRY_ADJ$ archeologists have uncovered a tomb which had lain undiscovered for thousands of years in Egypt. The body of a young Pharaoh was surrounded by wondrous riches.;;$COUNTRY_ADJ$ Archäologen haben in Ägypten eine Jahrtausende unentdeckte Grabkammer in Ägypten entdeckt. Der Körper eines jungen Pharao vergangener Zeiten war umgeben von wundersamen Schätzen.;;;;;;;;;;;x;
EVTDESC19310_NEWS_LONG;Peking – A sleeping giant appears to have awoken as members of diplomatic circles are in general agreement that the nation of China can now be counted among the Great Powers of the world. Chinese leaders attribute the rise in their fortunes to the fact their government enjoys the Mandate of Heaven. European leaders maintain it is because western ideas and customs were adopted in the Orient. Regardless of the cause, the potential of the Chinese leviathan is limitless and the world would do well to take notice. We advise readers to watch with growing apprehension.;;Peking – Ein schlafender Riese scheint erwacht. Mitglieder diplomatischer Kreise sind sich einig, dass China nun zu den Großmächten der Welt zählt. Chinesische Anführer begründen dies mit dem Himmelsauftrag, den ihre Regierung erfüllt. Europäische Anführer sehen die Ursache eher in der Übernahme westlicher Ideen und Gebräuche im Orient. Egal warum, das Potential des chinesischen Leviathans ist grenzenlos und die Welt sollte dem Beachtung schenken. Wir empfehlen unseren Lesern, die weitere Entwicklung aufmerksam zu verfolgen.;;;;;;;;;;;x;
EVTDESC19310_NEWS_MEDIUM;A sleeping giant has awoken as diplomatic circles are in agreement that China can be counted among the Great Powers of the world. Chinese leaders attribute the rise in their fortunes to the Mandate of Heaven but Europeans say it is because western ideas were adopted.;;Ein schlafender Riese scheint erwacht. Diplomatische Kreise sind sich einig, dass China nun zu den Großmächten der Welt zählt. Chinesische Anführer begründen dies mit dem Himmelsauftrag ihrer Regierung, Europa jedoch sieht die Ursache eher in der Übernahme westlicher Ideen.;;;;;;;;;;;x;
EVTDESC19310_NEWS_SHORT;Diplomatic circles agree that China can be counted among the Great Powers. Chinese leaders attribute their fortunes to the Mandate of Heaven. European leaders say western ideas are the cause.;;Diplomatische Kreise sind sich einig, dass China nun zu den Großmächten zählt. Anführer Chinas begründen dies mit dem Himmelsauftrag, Europa sieht die Ursache eher in den westlichen Ideen.;;;;;;;;;;;x;
EVTDESC19320_NEWS_LONG;Tokyo, the land of the rising sun – the chickens appear to have come home to roost today as members of diplomatic circles are in general agreement that the nation of Japan can be counted among the great powers of the world. Since coming into contact with western influences some years ago, the industrious people of Japan have made sweeping advances in the fields of culture, industry and military prowess and can no longer be dismissed as backward savages. Geopolitical experts have expressed concerns that the new Japan could attempt expansion through Asia and beyond.;;Tokio, das Land der aufgehenden Sonne – Diplomaten sind sich einig, dass Japan nun zu den Großmächten der Welt zählt. Seit diese Nation vor Jahren mit westlichen Einflüssen in Kontakt kam, entwickelten die Japaner unglaubliche Fortschritte in Bereichen der Kultur, Industrie und des Militärwesens. Sie sind definitiv nicht mehr rückständige Wilde. Experten der Weltpolitik äußern Bedenken, dass das neue Japan die Ausdehnung nach Asien und darüber hinaus anstreben könnte.;;;;;;;;;;;x;
EVTDESC19320_NEWS_MEDIUM;Diplomatic circles are in agreement that Japan can be counted among the great powers of the world. The industrious Japanese people have made sweeping advances in the fields of culture, industry and military and can now no longer be dismissed as filthy, backward savages.;;Diplomaten sind sich einig, dass Japan nun zu den Großmächten der Welt zählt. Die Japaner entwickelten unglaubliche Fortschritte in Bereichen der Kultur, Industrie und des Militärwesens. Sie sind definitiv keine rückständigen Wilden mehr.;;;;;;;;;;;x;
EVTDESC19320_NEWS_SHORT;Diplomatic circles now agree that Japan can be counted among the great powers of the world. The Japanese people have made sweeping advances and can no longer be dismissed as backward savages.;;Diplomaten sind sich einig, dass Japan nun zu den Großmächten der Welt zählt. Die Japaner entwickelten unglaubliche Fortschritte und sind definitiv keine rückständigen Wilden mehr.;;;;;;;;;;;x;
EVTDESC19355_NEWS_LONG;Geopolitical scholars held a symposium last week and came to broad agreement that rises in nationalist sentiment, military pride and new and fearsome weapons of war mean that future conflicts involving many great powers are likely to fall into an entirely new category called ‘great wars’. It is likely that greater territorial changes, humiliations and national liberations will feature, though outright annexations are still considered to be unlikely. Will man’s stubbornness, ingenuity and violent nature lead to the very destruction of the earth? Only time will tell.;;Geopolitische Gelehrte stimmten letzte Woche mehrheitl. überein, dass das Erstarken nationaler Stimmungen, milit. Stolzes und neuer, schrecklicher Kriegswaffen dazu führen werden, dass künftige Konflikte der Großmächte wahrscheinlich zur neuen Kategorie der 'Großen Kriege' führen können. Es wird erwartet, das größere Territorialänderungen, Beschämungen und nationale Befreiungen auftreten, auch wenn direkte Übernahmen unwahrscheinlich sind. Wird die Sturheit, der Erfindergeist und die Gewalttätigkeit der Menschheit zur Zerstörung der Erde führen? Die Zeit wird es zeigen.;;;;;;;;;;;x;
EVTDESC19355_NEWS_MEDIUM;Geopolitical scholars held a symposium last week and came to broad agreement that new and fearsome weapons of war mean that future conflicts involving great powers are likely to fall into an entirely new category called great wars. Greater territorial changes seem likely now.;;Geopolitische Gelehrte stimmten letzte Woche mehrheitl. überein, dass neue Kriegswaffen dazu führen werden, dass künftige Konflikte der Großmächte wahrscheinlich zur neuen Kategorie der 'Großen Kriege' führen können. Größere Territorialänderungen werden wahrscheinlicher.;;;;;;;;;;;x;
EVTDESC19355_NEWS_SHORT;Geopolitical scholars held a symposium last week and came to agreement that future conflicts involving many great powers are likely to fall into an entirely new category called ‘great wars’.;;Geopolitische Gelehrte stimmten letzte Woche mehrheitl. überein, dass künftige Konflikte der Großmächte zur neuen Kategorie der 'Großen Kriege' führen könnten.;;;;;;;;;;;x;
EVTDESC31100_NEWS_LONG;The archaeologist Heinrich Schliemann unearthed the remains of the lost city of Troy in Turkey! This discovery led to an explosion of talent in archaeology and captured the imagination of millions. When Schliemann excavated the hills in Hisarlik, uncovered a number of ancient cities, dating back from the Bronze Age to the Roman times. His finds at the site were named Priam's Treasure and acquired by Berlin museums. Schliemann's archeological effort was inspired by a British diplomat, Frank Calvert, who spent over six decades conducting field work in the area.;;Der Archäologe Heinrich Schliemann entdeckte die Ruinen von Troja in der Türkei! Die Entdeckung entfachte das Talent neuer Archäologen und die Vorstellungskraft von Millionen. Während seiner Grabungen in den Hügeln von Hisarlik, entdeckte er eine Reihe altertümlicher Städte aus dem Bronzezeitalter bis zu den Zeiten Roms. Seine Entdeckungen werden Priamos' Schatz genannt und in Berliner Museen gesammelt. Schliemanns archäologischer Einsatz wurde vom britischen Diplomaten Frank Calvert inspiriert, der mehr als sechs Jahrzehnte in diesem Feld tätig war.;;;;;;;;;;;x;
EVTDESC31100_NEWS_MEDIUM;The archaeologist Heinrich Schliemann unearthed the remains of the lost city of Troy in Turkey! This discovery led to an explosion of talent in archaeology and captured the imagination of millions. His finds at the site were named Priam's Treasure and acquired by Berlin museums.;;Der Archäologe Heinrich Schliemann entdeckte die Ruinen von Troja in der Türkei! Die Entdeckung entfachte das Talent neuer Archäologen und die Vorstellungskraft von Millionen. Seine Entdeckungen werden Priamos' Schatz genannt und in Berliner Museen gesammelt.;;;;;;;;;;;x;
EVTDESC31100_NEWS_SHORT;The archaeologist Heinrich Schliemann unearthed the remains of the lost city of Troy in Turkey! This discovery led to an explosion in archaeology and captured the imagination of millions.;;Der Archäologe Heinrich Schliemann entdeckte die Ruinen von Troja in der Türkei! Die Entdeckung entfachte das Talent neuer Archäologen und die Vorstellungskraft von Millionen.;;;;;;;;;;;x;
EVTDESC31102_NEWS_LONG;$COUNTRY_ADJ$ position in Istanbul is no longer secure. They decided on moving their government to a more secure land-locked location in Ankara. One of the world's oldest cities, Ankara is famed to be founded by the mythical Phrygian king Midas, though historians argue the settlement to be older than Phrygian rule and date first traces of construction there to the earlier Hatti civilisation. Ottoman, Byzantine and Roman architecture dominating the old parts of the city proves Ankara's continuing cultural and commercial importance through the ages.;;Die $COUNTRY_ADJ$ Position in Istanbul ist nicht länger sicher. Sie beschlossen, den Regierungsstandort weiter ins sichere Inland nach Ankara zu verlegen. Ankara ist eine der weltweit ältesten Städte und wurde angeblich vom märchenhaften, phrygischen König Midas gegründet, wenngleich Historiker erste Spuren ihrer Errichtung in die Zivilisation der Yucatán rückdatieren. Osmanen, Byzantiner und Römer hinterließen ihre architektonischen Spuren in den alten Teilen der Stadt und beweisen ihre kulturelle und wirtschaftliche Wichtigkeit in allen Zeiten.;;;;;;;;;;;x;
EVTDESC31102_NEWS_MEDIUM;$COUNTRY_ADJ$ position in Istanbul is no longer safe. They decided to move their government to a more secure location in Ankara. Ottoman, Byzantine and Roman architecture dominating the old parts of the city proves its continuing cultural and commercial importance through the ages.;;Der $COUNTRY_ADJ$ Regierungsstandort in Istanbul ist nicht länger sicher. Er wird ins sichere Inland nach Ankara verlegt. Architektonischen Spuren der Osmanen, Byzantiner und Römer in alten Teilen der Stadt beweisen ihre kulturelle und wirtschaftliche Bedeutung in allen Zeiten.;;;;;;;;;;;x;
EVTDESC31102_NEWS_SHORT;$COUNTRY_ADJ$ position in Istanbul is no longer secure. They decided on moving their government to a more secure land-locked location in Ankara.;;Der $COUNTRY_ADJ$ Regierungsstandort in Istanbul ist nicht länger sicher. Er wird ins sichere Inland nach Ankara verlegt.;;;;;;;;;;;x;
EVTDESC31307_NEWS_LONG;Elisabeth von Wittelsbach, the Empress of Austria, was assassinated by an Italian Anarchist, Luigi Lucheni. This horrible act occurred in the Hotel Beau-Rivage in Geneva. "I am an anarchist by conviction. I came to Geneva to kill a sovereign, with object of giving an example to those who suffer and those who do nothing to improve their social position. It did not matter to me who the sovereign was whom I should kill. It was not a woman I struck, but an Empress. It was a crown that I had in view." he is quoted to have said, explaining the atrocity he committed.;;Elisabeth von Wittelsbach, Kaiserin von Österreich, fiel einem Attentat durch den italienischen Anarchisten Luigi Lucheni zum Opfer. Die schreckliche Tat geschah im Hotel Beau-Rivage in Genf. Er wird mit den Worten zitiert: “Ich bin Anarchist aus Überzeugung. Ich kam nach Genf, um einen Herrscher zu töten, als Mahnmal für alle, die in sozialer Armut leben und denen niemand beisteht. Welcher Herrscher mein Opfer wird, war mir egal. Ich tötete keine Frau, sondern eine Herrscherin. Die Krone war das Ziel.”, mit denen er seine schändliche Tat zu erklären versuchte.;;;;;;;;;;;x;
EVTDESC31307_NEWS_MEDIUM;Elisabeth von Wittelsbach, the Empress of Austria, was assassinated by an Italian Anarchist, Luigi Lucheni. This horrible act occurred in the Hotel Beau-Rivage in Geneva. "It was not a woman I struck, but an Empress. It was a crown that I had in view." he later explained.;;Elisabeth von Wittelsbach, Kaiserin von Österreich, fiel einem Attentat durch den italienischen Anarchisten Luigi Lucheni zum Opfer. Die schreckliche Tat geschah im Hotel Beau-Rivage in Genf. “Ich tötete keine Frau, sondern eine Herrscherin. Die Krone war das Ziel.”, erklärte er.;;;;;;;;;;;x;
EVTDESC31307_NEWS_SHORT;Elisabeth von Wittelsbach, the Empress of Austria, was assassinated by an Italian Anarchist, Luigi Lucheni. This horrible act occurred in the Hotel Beau-Rivage in Geneva.;;Elisabeth von Wittelsbach, Kaiserin von Österreich, fiel einem Attentat durch den italienischen Anarchisten Luigi Lucheni zum Opfer. Die schreckliche Tat geschah im Hotel Beau-Rivage in Genf.;;;;;;;;;;;x;
EVTDESC31308_NEWS_LONG;$COUNTRY$: The Zimmerwald conference of the Socialist International was the first such meeting to follow the outbreak of the Great War in August of 1914. The horrendous casualties produced by the fighting led delegates to denounce the war as the result of imperialism and called upon workers to resist its prosecution. Many prominent leaders of the Socialist movement gathered for this meeting, including Lazzari and Modigliani from Italy, Lenin and Bobrow from Russia, the Germans Ledebour and Hoffmann, French socialists Bourderon and Merrheim and many more.;;$COUNTRY$: Die Zimmerwald Konferenz der internationalen Sozialisten war das erste Treffen nach Ausbruch des Großen Krieges im August 1914. Die hohen Opferzahlen des Krieges führten dazu, dass Delegierte den Imperialismus als Kriegsgrund anprangerten und  Arbeiter zur Kriegsdienstverweigerung aufforderten. Bekannte Anführer der sozialistischen Bewegung kamen zu diesem Treffen zusammen: Lazzari und Modigliani aus Italien, Lenin und Bobrow aus Russland, die Deutschen Ledebour und Hoffmann, die franz. Sozialisten Bourderon und Merrheim und viele mehr.;;;;;;;;;;;x;
EVTDESC31308_NEWS_MEDIUM;$COUNTRY$: The Zimmerwald conference of the Socialist International was the first such meeting to follow the outbreak of the Great War in August of 1914. The horrendous casualties produced by the fighting led delegates to denounce the war as the result of imperialism.;;$COUNTRY$: Die Zimmerwald Konferenz der internationalen Sozialisten war das erste Treffen nach Ausbruch des Großen Krieges im August 1914. Die hohen Opferzahlen des Krieges führten dazu, dass Delegierte den Imperialismus als Kriegsgrund anprangerten.;;;;;;;;;;;x;
EVTDESC31308_NEWS_SHORT;$COUNTRY$: The Zimmerwald conference of the Socialist International was the first such meeting to follow the outbreak of the Great War in August of 1914.;;$COUNTRY$: Die Zimmerwald Konferenz der internationalen Sozialisten war das erste Treffen nach Ausbruch des Großen Krieges im August 1914.;;;;;;;;;;;x;
EVTDESC31310_NEWS_LONG;$COUNTRY$: 16 countries signed the Geneva Convention to improve the lot of soldiers wounded during combat. As a symbol they chose a reversal of the Swiss flag: A red cross on white ground. After four decades of peace following the fall of Napoleon at Waterloo in 1818, his nephew's campaign in Northern Italy in 1859 was a shocking sight for many observers. Henri Dunant, a Swiss businessman and relief activist, having witnessed the terrible conditions of tens of thousands of wounded soldiers in Italy, proposed a set of international laws to ease their suffering.;;$COUNTRY$: 16 Länder stimmten den Genfer Konventionen zur Situations-Verbesserung der im Kampf verwundeten Soldaten zu. Als Zeichen wählten sie die inverse Flagge der Schweiz: rotes Kreuz auf weissem Grund. Vierzig Jahre herrschte nach Napoleons Niederlage 1818 in Waterloo Frieden, als die Kampagne seines Neffens in Norditalien 1859 für Zeugen zu einem schockierenden Anblick wurde. Der schweizer Geschäftsmann und Freiheitskämpfer Henri Dunant war Zeuge der schlimmen Zustände zehntausender Verwundeter und forderte internat. Gesetze zur Behandlung von Kriegsgefangenen.;;;;;;;;;;;x;
EVTDESC31310_NEWS_MEDIUM;$COUNTRY$: 16 countries signed the Geneva Convention to improve the lot of soldiers wounded during combat. Henri Dunant, a Swiss businessman and relief activist, proposed a set of international laws to ease their suffering.;;$COUNTRY$: 16 Länder stimmten den Genfer Konventionen zur Situations-Verbesserung der im Kampf verwundeten Soldaten zu. Der Schweizer Geschäftsmann und Freiheitskämpfer Henri Dunant forderte internat. Gesetze zur Behandlung von Kriegsgefangenen.;;;;;;;;;;;x;
EVTDESC31310_NEWS_SHORT;$COUNTRY$: 16 countries signed the Geneva Convention to improve the lot of soldiers wounded during combat. As a symbol they chose a reversal of the Swiss flag: A red cross on white ground.;;$COUNTRY$: 16 Länder stimmten den Genfer Konventionen zur Situations-Verbesserung verwundeter Soldaten zu. Als Symbol wählten sie die inverse Flagge der Schweiz: rotes Kreuz auf weißem Grund.;;;;;;;;;;;x;
EVTDESC36600_NEWS_LONG;The Swedish soprano Jenny Lind was born in 1820 in Stockholm. She made her debut in the opera 'Der Freischütz' in Stockholm in 1838, and during the mid-1840s her fame grew as she made a series of appearances in Europe and the USA. Jenny Lind was the first Swedish mega-star, famous for her exquisitely expressive singing and incredible vocal technique and her sincere, natural and unassuming ways. Through her concerts and opera appearances she earned a fortune, of which she donated large sums to charity.;;Die schwedische Sopranistin Jenny Lind wurde 1820 in Stockholm geboren. Sie gab ihr Debüt 1838 in Stockholm in der Oper 'Der Freischütz'. In den 1840ern wuchs ihr Ruhm nach einer Reihe von Auftritten in Europa und den USA. Sie war der erste schwedische Mega-Star, berühmt für ihren ausdrucksvollen Gesang, ihre unglaubliche Gesangstechnik, sowie ihre ehrliche, natürliche und unvoreingenommene Art. Sie wurde durch Konzerte und Opernauftritte reich und spendete große Summen an die Wohlfahrt.;;;;;;;;;;;x;
EVTDESC36600_NEWS_MEDIUM;The Swedish soprano Jenny Lind was born in 1820 in Stockholm. She made her debut in the opera 'Der Freischütz' in Stockholm in 1838, and during the mid-1840s her fame grew as she made a series of successful appearances in Europe and the USA.;;Die schwedische Sopranistin Jenny Lind wurde 1820 in Stockholm geboren. Sie gab ihr Debüt 1838 in Stockholm in der Oper 'Der Freischütz'. In den 1840ern wuchs ihr Ruhm nach einer Reihe von Auftritten in Europa und den USA.;;;;;;;;;;;x;
EVTDESC36600_NEWS_SHORT;The Swedish soprano Jenny Lind made her debut in the opera 'Der Freischütz' in Stockholm in 1838, and during the 1840s her fame grew as she made a series of appearances in Europe and the USA.;;Die schwedische Sopranistin Jenny Lind gab ihr Debüt 1838 in Stockholm in der Oper 'Der Freischütz'. In den 1840ern wuchs ihr Ruhm nach einer Reihe von Auftritten in Europa und den USA.;;;;;;;;;;;x;
